Column1	Column2	Column3
00:38	なり	なにしてんねん
00:38	みつきん	日本史Aの女ね
00:38	みつきん	おぼえた
00:38	なり	おぼえちゃた
00:38	なり	これからもあすかちゃんとこいくから
00:38	みつきん	詳しくないからあんまいじれん
00:38	なり	迎えに来てもらわなあかんから
00:38	なり	覚えてていいかも
00:38	みつきん	あすかめんずいけないん
00:38	なり	今んとこは行けないなあ
00:38	みつきん	そうかぁ
00:39	なり	9月から美容室かわるんやけど
00:39	なり	どうなんやろ
00:39	みつきん	うん
00:39	みつきん	ほひい
00:39	なり	もしかしたらいけるかもね
00:39	なり	夫婦であすかちゃんにおせわになっちゃうか
00:39	なり	はず
00:39	なり	あすかちゃん歌激うま
00:40	みつきん	きってる間なりトークできるじゃん
00:40	なり	それははずいかも
00:40	みつきん	ちゃげなるわ
00:40	なり	ちゃげあんどあすかな
00:40	みつきん	薬やってた方じゃん
00:40	なり	やーやーやー
00:40	みつきん	やめろやめろ
00:40	なり	わりわり
00:40	なり	あすかちゃん高校3年かんクラス同じだた
00:40	みつきん	ほへー
00:41	みつきん	情報量が多い
00:41	なり	求められたら出てくるよ
00:41	みつきん	顔と名前以外あんま覚えらんないのが弱点
00:41	なり	かわい
00:41	みつきん	この話あなたでしたっけ？やっちゃう
00:41	なり	なんかでもわかるかもそれ
00:42	なり	もうすぐ1時やん 寝やんで大丈夫？
00:42	みつきん	ねようとはしてんのよ
00:42	なり	めっちゃ寝そうにないぞ
00:42	みつきん	だからとらないようにしてんの
00:42	なり	寝れるまで相手するよお
00:42	みつきん	やさしすぎる
00:43	なり	ゆうくんのこと大好きだからね
00:43	みつきん	すき
00:43	なり	いっちばん大切
00:43	みつきん	おれもです
00:43	みつきん	いつも寝ちゃってごめん
00:43	なり	急にどうしたん
00:43	なり	大丈夫やで
00:44	なり	寂しいけど大丈夫！
00:44	みつきん	なりは与えてくれるのに
00:44	みつきん	俺は与えれてない
00:44	みつきん	なーって
00:44	なり	んなことないよーー
00:44	なり	なりは出来ることしてるだけやし
00:44	みつきん	すきです
00:44	なり	えへへ
00:44	なり	なりもだあいすき
00:45	みつきん	なんか
00:45	なり	うん
00:45	みつきん	なりってバスケ部と仲良くなかった？
00:45	みつきん	なんでなん
00:45	なり	ばすけぶ？
00:45	みつきん	ちがうっけ
00:45	なり	高校？
00:45	みつきん	中学か？あれ
00:45	なり	中学は
00:46	なり	仲良かった子らバスケ部やったな
00:46	みつきん	たまたまか
00:46	なり	女バスしかなかった
00:46	みつきん	？
00:46	なり	え？
00:46	みつきん	女バスしかなかった？？
00:46	なり	女子バスケ部しか無かったよ
00:46	なり	ちゅうがく
00:46	みつきん	どゆこと
00:46	みつきん	男バスないってことか
00:46	なり	男子バスケ部なかった！
00:46	なり	そそ
00:47	みつきん	うちといっしょだ
00:47	なり	あいちゃんもバスケ部やったし
00:47	みつきん	そうだよな
00:47	なり	ゆうくん通話したことあるれいなもバスケ部やった！
00:47	みつきん	あーわからんごめん
00:47	なり	あーわからんごめんおもろwww
00:47	なり	覚えてない方が嬉しい
00:47	みつきん	ほんとにあんま興味なかったんだと思う
00:47		メッセージの送信を取り消しました
00:48	なり	^^
