Column1	Column2	Column3
19:16	みつきん	いつたべるんごはん
19:16	なり	9時からのバス乗るのめっちゃ並びそうやね
19:17	なり	なんばで合流してそのままいって泉大津駅しゅうへんでなんかたべる？
19:17	みつきん	たしかに
19:17	なり	バス列並びながらたべる？www
19:17	なり	そこまでがちらんでいいか
19:18	みつきん	あごめん
19:18	みつきん	これ今夜のなりちゃんち
19:18	みつきん	まだゆにくろか
19:18	なり	ごめんwww
19:18	なり	ゆにくろだなあ
19:18	なり	先食べよかなお腹すいたし
19:18	みつきん	キレ毛すげえやめてくれ
19:18	みつきん	いいんw
19:19	みつきん	じゃ体洗うかあ
19:19	なり	んー
19:19	みつきん	んーー
19:19	なり	待つかあ
19:19	みつきん	え
19:19	なり	きれげしゃない
19:19	なり	ごしごし
19:19	みつきん	やめて
19:19	なり	ごしごし
19:19	みつきん	とりーとめんと
19:19	みつきん	つかう
19:20	なり	おっ！
19:20	みつきん	ごしごししないで
19:20	みつきん	卑猥
19:20	なり	おたのしみのトリートメント
19:20	みつきん	ふふ
19:20	なり	ゴシゴシ卑猥なのw
19:20	みつきん	ちょーたかい
19:20	なり	いやん、えっち！！！
19:20	みつきん	えっち！！！
19:20	なり	ちょーたかいのいいな
19:20	みつきん	え
19:20	みつきん	女の子からしたらそうでもないかも
19:20	なり	ご飯の用意しながらじゃがバタめっちゃつまんでて草
19:20	みつきん	かわいい
19:20	なり	私ケチケチ女ですが？？
19:21	なり	半分くらい食べちゃったかも
19:21	みつきん	たべすぎ
19:21	なり	酒買ってきてもらおかなあ
19:21	みつきん	かわいいもぐもぐ
19:21	みつきん	あらえんw
19:21	みつきん	あらうか
19:21	なり	ごしごし
19:21	なり	じゃがいももぐもぐ
19:21	なり	ゆうくんはごしごし
19:22	なり	ごしごししてるんかな
19:22	なり	ごしごし
19:22	なり	手伝おか？いける？
19:22	なり	www
19:22	なり	これみながら洗ってたらはずいな
19:22	なり	じゃかいももぐもぐしよ
19:23	なり	おいし！！！
19:23	みつきん	なにこのこ
19:23	みつきん	かわい
19:23	なり	ぐえ
19:23	みつきん	髪労ってた
19:23	なり	ごしごしじゃないの
19:23	みつきん	まだあらってません
19:23	なり	ちぇ
19:24	なり	あかんじゃがいももうなくなってまう
19:24	なり	いやユニクロいってんのがわるくね？？？
19:24	みつきん	はげないようにひっし
19:24	みつきん	たしかに
19:24	なり	はげても好きだから大丈夫だって
19:24	なり	ちっちゃいじゃがさん集めてつくったからさ
19:24	みつきん	そういう問題じゃなくね
19:24	なり	しゃーないやん
19:25	みつきん	あるあるおいしいやつー！！、わ
19:25	なり	皮付きい
19:25	なり	なりは問題ないよ！！！
19:25	なり	きえた
19:26	みつきん	きえた
19:26	みつきん	ちょと
19:26	なり	いた
19:26	みつきん	よごれきになる
19:26	みつきん	まってて
19:26	なり	ふふ
19:26	なり	はーい
19:28	なり	まちまち
19:28	なり	むちゅこおきた
19:33	なり	ゆうくんめっちゃ汚れ気になってる
19:33	なり	きれいきれいしてんのかな
19:33	なり	いいこ
19:34	なり	なんかこないだ1本でほろよいなたから
ちょくちょく酒飲んで慣らそ（？）
19:36	なり	ビール500で我慢
19:42	なり	gigantic fes のポスト？流れてきてやべええはやくいきてええってなってる
19:42	なり	楽しそう、、、、
19:43	みつきん	わ
19:43	なり	かえてきた！！！
19:43	なり	ゆうくんだーーーー
19:43	みつきん	ビール500でがまんてなに
19:43	なり	ゆうくんゆうくん♡
19:43	なり	すきすき
19:43	なり	えっ
19:43	みつきん	じやいがいいよなあ！！
19:43	みつきん	一昨年？抽選落ちた
19:44	なり	まじ？
19:44	なり	来年からどんどん応募しよ（え）
19:46	なり	ねえたのしそおおおぶるえん
19:46	なり	[動画]
19:47	みつきん	たのしそうすぎ
19:48	なり	いきてえ
19:54	なり	さ
19:54	なり	み
19:54	なり	…
19:54	なり	ぐっがまん
20:01	なり	飲むからいいもん…
20:01	なり	[写真]
20:02	みつきん	あっちい
20:02	みつきん	さ
み
…？
20:02	なり	し
20:02	なり	い
20:02	なり	さみしい！！
20:03	なり	はっ
20:03	なり	がまん
20:04	みつきん	はっ
20:04	みつきん	かわいい
20:05	なり	ぷ
20:05	なり	もぐもぐなりちゃんだからいいもん
20:05	みつきん	お
20:05	みつきん	もぐもぐしてた
20:05	みつきん	もぐもくなーちゃん
20:05	なり	もぐもぐ
20:05	みつきん	おいしいかい
20:06	なり	おいしい
20:06	みつきん	なによりです
20:06	なり	自分で作って言うのなんか嫌やけど
20:06	なり	レンチンしただけだた
20:06	みつきん	ふひ
20:06	なり	ぶ
20:07	みつきん	ぶ？
20:07	なり	あのねあのね
20:07	なり	さみしかった
20:07	みつきん	かわいい
20:07	みつきん	よしよしよしよし
20:07	なり	うう
20:07	みつきん	いい子
20:07	なり	きげんなおった
20:07	みつきん	はやすぎん
20:07	みつきん	ちょろ
20:08	みつきん	すき
20:08	なり	え
20:08	なり	なりもすき
20:08	なり	ちょろいですが？？？
20:08	みつきん	えへへ
20:08	みつきん	かわいいよ
20:08	なり	ゆうくんだいすきなのでね
20:08	なり	やばいこぼすごはん
20:08	みつきん	俺も大好きだよ
20:08	なり	くちゆるなふ
20:08	なり	緩なる
20:08	みつきん	なにごw
20:08	なり	www
20:08	なり	わりわり
20:09	みつきん	やだぷ
20:10	なり	こっちがやだぷ
20:11	みつきん	やだぷ返された
20:11	みつきん	よしよし
20:11	なり	いいよ
20:11	みつきん	うひい
20:11	みつきん	すき
20:11	なり	だいすき
20:11	なり	あう
20:11	みつきん	あう
20:11	なり	あいしてる
20:12	みつきん	俺も愛してる
20:12	なり	ふふ
20:12	みつきん	えへへ〜
20:12	みつきん	よしよしさせてくれんの
20:12	みつきん	たのしみ
20:12	なり	いっぱいしてほしい
20:13	みつきん	わーーーーいさせてーーー
20:13	なり	やたあああ
20:13	なり	ねえあいたいい
20:13	みつきん	俺も会いたい〜
20:13	みつきん	かわいい
20:13	なり	長いく感じる
20:13	なり	はやくあいたすぎる
20:15	みつきん	んねえ
20:15	みつきん	確かに長くなってきた気する
20:15	みつきん	近づくにつれて
20:15	なり	あとちょとがながい
20:15	なり	あとちょっとでもなかった
20:16	みつきん	たしかに
20:17	なり	つら
20:18	みつきん	つらいん
20:18	みつきん	大変だ
20:18	みつきん	どする
20:18	みつきん	どっかで行くか？
20:18	なり	ぎゅん
20:19	なり	あいたい
20:19	みつきん	会いたいよね
20:19	なり	うう
20:19	みつきん	わかる
20:19	なり	ほんとあいたい
20:19	なり	つらい
20:19	なり	けど
20:19	みつきん	うん？
20:19	なり	831以降のほうがつらいきがする
20:19	みつきん	10月行こかな
20:20	なり	ぐっ
20:20	みつきん	ぐっ
20:20	なり	あいたい
20:20	みつきん	どこあいてるん
20:20	なり	シフト自分でたてるから基本いつでもあいてるとおもう
20:20	みつきん	三連休以外は空いてそー
20:20	みつきん	まじかつよ
20:20	なり	基本在宅やろうし
20:21	みつきん	たしかに？
20:21	みつきん	11.12.13以外は土日ならって感じ
20:21	なり	でもなんて言うてなり家でよ。笑
20:21	みつきん	確かにねw
20:21	なり	えええ
20:21	なり	やだあいたい
20:21	なり	むりぷ
20:21	みつきん	まあおいおい考えてもいいよ
20:21	なり	うん
20:21	みつきん	831おわってからでもさー
20:21	みつきん	んね
20:22	なり	シフト自体は9月中旬とかにたてるから
20:22	みつきん	ほいっ
20:22	なり	ゆっくりで！
20:22	みつきん	かしこまりました
20:22	みつきん	そうしよ！
20:22	なり	9月中旬まだはたらいてへんやんけ
20:22	なり	めっちゃ適当にきめれるかも
20:22	みつきん	あそうなん
20:22	みつきん	めっちゃ適当やん
20:23	なり	ふ
20:23	なり	たぶんつじもっちゃんのすきなようにしいって言われるので^^
20:23	みつきん	やるやん
20:23	なり	なんならイベントじゃない限り
20:23	みつきん	さすがつじもっちゃん
20:23	なり	出勤日ずらせばいい
20:23	なり	ふっふ
20:24	なり	つじもっちゃん頑張った
20:24	なり	なにを？？？
20:24	みつきん	えらい
20:24	みつきん	がんばったやん
20:24	なり	！
20:24	なり	うれしいいい
20:24	みつきん	よしよしする
20:24	なり	ゆうくんに褒められるのがいちばん嬉しい
20:24	みつきん	問題は何するかなんだけどね！？
20:24	みつきん	何もなく会うのは
20:24	なり	それだた
20:24	みつきん	もうそれはあれじゃん
20:24	なり	まだあれよねえ
20:25	みつきん	逢瀬
20:25	なり	それはあれw
20:25	なり	ふぇす？？w
20:25	みつきん	芸がないなあ
20:25	なり	なんかいまいちやった気がするんよな
20:25	みつきん	ね
20:25	なり	はじけてまざれは末すぎたし
20:25	みつきん	そなんよねえ
20:25	なり	芸がない…
20:26	なり	ABCのイベントないかな
20:26	みつきん	あ
20:26	みつきん	ちなみにさあ
20:26	みつきん	9/23は？どんなご予定？
20:27	なり	えっと
20:27	なり	いまんとこなんもない！！
20:27	なり	仕事始まってるか始まってないかくらいかま
20:27	なり	かまぼこ
20:27	なり	かまぼこすき
20:27	なり	すいません
20:28	なり	Adoは！？って思ったら11月だったし絶対チケット取れねえw
20:28	なり	[写真]
20:28	みつきん	やぱとれないんか
20:29	なり	多分取れないとおもう
20:31	みつきん	ほへえ
20:31	みつきん	ここわんちゃん帰れるよ
20:31	なり	abcのイベントも今んとこねえ〜
20:31	なり	！？
20:31	なり	9/23？
20:31	みつきん	出生届とか出しに行かなきゃみたいなはなししてて
20:31	なり	あ
20:31	なり	11がつか
20:31	なり	うん
20:31	みつきん	9/23は広島の帰りに寄れる
20:31	みつきん	ごめんテンション下げて
20:31	なり	ねえこわいwww
20:31	みつきん	ごめんなさい
20:31	みつきん	嫌いにならないで
20:31	なり	大丈夫だからwww
20:32	なり	急に生々しくてびっくりはしたけどw
20:32	なり	大阪でちらっと会うとかならいけるかな？
20:32	みつきん	えっごめん
20:32	みつきん	9/22に帰って〜
20:32	なり	え、ほんとだいじょぶ
20:33	みつきん	大阪泊まるとかできるかなって
20:33	なり	！！
20:33	なり	わるいこだ
20:33	みつきん	悪い子です
20:33	なり	飛行機で帰んの？
20:33	みつきん	んやいつも新幹線
20:33	なり	まって
20:33	みつきん	？
20:33	なり	新幹線っていうたつもりやってん
20:33	なり	www
20:33	なり	飛ばしちゃったむり
20:34	みつきん	とばされた
20:34	なり	とばないで
20:34	みつきん	飛行機でもいんだけどね
20:34	なり	長野って空港ある乗る
20:34	なり	あるの？
20:34	みつきん	あんま時間かわらん
20:34	みつきん	なめないであるから
20:34	なり	すご！！！！
20:34	みつきん	でも羽田行くしかないけど
20:34	なり	ならないよ！！！！
20:34	なり	めんど！！！
20:34	みつきん	広島はねえ〜
20:34	みつきん	だからそんなに時間変わらんって感じ
20:34	なり	広島の話はいいです(  ˙-˙  )
20:35	みつきん	あごめ
20:35	みつきん	ん
20:35	なり	すぐ謝りすぎ
20:35	みつきん	真顔なった
20:35	なり	すき
20:35	みつきん	わりわり
20:35	みつきん	すぐ謝るから
20:35	なり	軽くなったな
20:35	なり	あししびれびれー
20:35	みつきん	しばるどんやん
20:35	みつきん	あにめきもい
20:35	みつきん	？
20:35	なり	しびるどん
20:35	みつきん	しびるどんだ
20:35	みつきん	しばるどんえろ
20:35	みつきん	どエロポケモンやん
20:36	なり	なにいうてんねん
20:36	なり	わんちゃん会えるかもな
20:36	みつきん	えーわんちゃんなら帰ろかな
20:36	なり	なんか適当に大阪の友達言うて
20:36	みつきん	前にわかる？ことある？
20:36	みつきん	お
20:36	みつきん	まじ
20:36	みつきん	いいね
20:36	なり	んーーー
20:36	なり	理由さえ決まれば行けるかも
20:37	みつきん	まあおいおいでいいよー！
20:37	なり	仕事自体は8月後半くらいにいつから働いたらええん？って聞こうとは思ってるから
20:37	みつきん	ここね22には帰ろうかなって言ってあるし
20:37	なり	わかった！覚えとくね！
20:37	みつきん	あい
20:37	みつきん	よろしく
20:37	なり	すき
20:37	なり	なんなん
20:37	みつきん	すき
20:37	なり	めっちゃすきやん
20:37	なり	はあ
20:37	みつきん	めちゃすきだよ
20:37	みつきん	隙あらば好き
20:37	みつきん	いつでも会おうとしてる
20:37	なり	831で最初で最後はつらって密かに思ってたんよね
20:38	みつきん	毎月会おうとしてない？？？
20:38	みつきん	このおとこ？？？
20:38	なり	年末のレディクレとかいけたらいいのにとかおもってま
20:38	なり	た
20:38	みつきん	おもってます。
20:38	なり	なりだって毎月会いたいよ！！！！
20:38	みつきん	年末は無理です。
20:38	なり	そだた
20:38	なり	一人で行こ…
20:38	みつきん	どっちかの実家に文句言われる
20:38	みつきん	うるさすぎ
20:38	なり	レディクレ絶対楽しいやん…
20:38	みつきん	いいなあ
20:38	なり	わし仕事やわ
20:38	なり	わすれてた
20:39	みつきん	そなんか
20:39	なり	老人ホームなんで
20:39	なり	年中無休ですな
20:39	みつきん	あーそうかあ
20:39	なり	だからおばちゃんと今年最後会えてヤッターとかいうてる
20:39	なり	ポジティブ
20:39	みつきん	かわいい
20:39	みつきん	いいこだねえ
20:39	なり	えへえん
20:39	みつきん	よしよし
20:39	なり	好かれたいからね
20:40	なり	ゆうくんに好かれてたらそれでいいんだけどね
20:40	みつきん	その方が仕事しやすいしね
20:40	みつきん	んひひ
20:40	なり	そうそう
20:40	みつきん	えへー
20:40	なり	手土産の1つで全然違うよね〜
20:40	みつきん	えらあ
20:40	みつきん	まあもってくんすけど
20:40	なり	絶対持っていってたよえら
20:40	なり	産後も顔出しに行きますーいうて手土産持って行った
20:41	みつきん	つええ
20:41	みつきん	やるな
20:41	なり	なりちゃんぜったいもってくるとおもった！いいのに！っていいながらみんな食べてた
20:41	みつきん	平成女
20:41	なり	可愛い人たちやで
20:41	みつきん	かわいい
20:41	なり	平成女です
20:41	みつきん	平成11年やるじゃん
20:41	なり	なんですぐでてくんのすご
20:41	みつきん	自分のにこしたやぞ
20:41	みつきん	出てくるだろ
20:42	なり	そうやったわ
20:42	なり	わりわり
20:42	みつきん	やだぷ
20:42	みつきん	俺と話してるみたい
20:42	なり	なりギリ2000年代じゃないからね
20:42	なり	おそろいだよ
20:42	みつきん	ねよかな
20:42	なり	やだぷかわい
20:42	なり	急すぎん
20:42	なり	おつかれちゃんか
20:42	みつきん	自分と話すのやじゃん
20:42	なり	え
20:42	なり	眠いんかと思った
20:42	みつきん	ちょっっっとだけねむい
20:42	なり	やだぷ！！！
20:42	なり	それ結構ねむいやつじゃね
20:42	みつきん	確かに1999年か
20:43	なり	そー
20:43	みつきん	まだ寝ない〜
20:43	なり	眠いの増してきたら言うてね
20:43	みつきん	うん〜
20:43	なり	ねえすき
20:43	みつきん	俺も好きだよ
20:43	なり	なりも毎月会いたい
20:43	なり	毎週会いたい
20:43	なり	毎日会いたい
20:43	みつきん	よねえ
20:44	なり	はあ
20:44	みつきん	毎時間会おう
20:44	なり	つらっ
20:44	みつきん	つら
20:44	なり	その上来た
20:44	なり	ずっと一緒にいたい
20:44	なり	仕事行くのも寂しいんやろな
20:44	みつきん	んねえ
20:44	みつきん	ほんとだよね
20:44	みつきん	楽しい仕事つかなきゃマジで嫌んなりそう
20:44	なり	うんん
20:45	なり	確かにい
20:45	なり	育休とるんやっけ
20:45	みつきん	とるー
20:45	なり	11がつからとれんの？
20:45	みつきん	1ヶ月取り得
20:45	みつきん	とるよー
20:45	なり	ほえー
20:45	みつきん	1ヶ月しかとらんけどね
20:46	なり	え、そなの？
20:46	なり	半年とかとるんかとおもった
20:46	みつきん	んー
20:46	みつきん	わからん
20:46	なり	わからんかた
20:46	みつきん	どーしよかなあ
20:46		メッセージの送信を取り消しました
20:47	なり	やすんじゃえ！
20:47	みつきん	お
20:47	みつきん	みてないっすよ
20:47	なり	誤字っただけね！
20:47	みつきん	なりさん
20:47	みつきん	ほんとかなあ
20:47	なり	うっ
20:47	なり	ごじっただけです
20:47	みつきん	ふーーん
20:47	なり	う
20:47	みつきん	う
20:48	なり	なんか知らんけど！！！！
20:48	みつきん	お
20:48		メッセージの送信を取り消しました
20:48	みつきん	ごめんなさい！！！！！！！
20:48	なり	むり！！！！
20:48	なり	ねる！！！！！！
20:48	みつきん	なるか
20:48	なり	じぶんきもい！！！！
20:48	みつきん	ねよ
20:48	なり	ならん！！！！
20:48	みつきん	なるよなあ
20:48	なり	なったらあかん！！！
20:48	みつきん	あかんくない
20:48	みつきん	おれだってなるわ
20:48	みつきん	ごめん
20:48	なり	じゃぁ
20:48	なり	なる
20:48	みつきん	ね
20:48	なり	ごめんなさい
20:48	なり	自分から聞いたんだった
20:49	みつきん	ううんこちらこそ
20:49	なり	ばかじゃん
20:49	みつきん	よしよし
20:49	なり	好きなの
20:49	みつきん	俺だって好きなんだよ
20:49	みつきん	本当に好き
20:49	なり	めーーーっちゃ好きなの！
20:49	みつきん	うん〜
20:49	なり	やばい酒飲むんじゃなかったあ
20:49	みつきん	大好きだよ
20:49	みつきん	あらそうなん
20:49	なり	うん、なりもだいすき
20:50	みつきん	愛してる
20:50	なり	うぐぐ
20:50	なり	ずっと言ってて
20:50	みつきん	うぐぐ
20:50	なり	11月とかたぶんやばいから
20:50	なり	いっぱい言って
20:50	なり	うわ
20:50	みつきん	そーするよ
20:50	なり	11月あんま話せないじゃんね
20:50	みつきん	そんなことないよ
20:50	なり	さすがに我慢する
20:50	みつきん	やだぷ
20:50	なり	やだぷ！！！！
20:50	みつきん	我慢しないで
20:51	なり	うう
20:51	なり	まあその時はその時ってことにしよ……
20:51	みつきん	よしよし
20:51	なり	多分赤ちゃん産まれたらまた違うからさ
20:51	なり	それまでに会えるのはでかいわ
20:51	なり	まじでがんばろ
20:51	みつきん	ちがうくない
20:51	みつきん	なんでそんな弱腰なん
20:52	なり	いっぱいなりのいいとこだけあビールしとこ
20:52	なり	あぴーる
20:52	なり	ビール飲んでるけどさ。いま
20:52	みつきん	ビール好きすぎ
20:52	なり	弱腰なるやろ
20:52	なり	びーるおいしもん
20:52	みつきん	俺よりビールかも
20:52	みつきん	ぐえ〜
20:52	なり	そうかもね！！！！！
20:52	なり	ふん！！
20:52	みつきん	ビールに妬くのなんなん
20:52	なり	ちょーくちとんがってるからいま
20:52	みつきん	とんがりなりちゃん
20:52	なり	なんかやだな
20:53	みつきん	え
20:53	なり	ゆうくんのがだいすきだよ
20:53	なり	ビールより
20:53	みつきん	おわあ
20:53	みつきん	マジかよ結構強いじゃん
20:53	みつきん	わーい
20:53	なり	そうね
20:53	なり	なによりも1番好き
20:53	みつきん	うれしい
20:53		メッセージの送信を取り消しました
20:53		みつきんがメッセージの送信を取り消しました
20:53		メッセージの送信を取り消しました
20:54		みつきんがメッセージの送信を取り消しました
20:54	なり	またおれもだあ星人きた
20:54	みつきん	親失格同士
20:54	みつきん	仲良くしよ
20:54	なり	ほんとね、、、
20:54	なり	そうね、、、
20:54	なり	ゆうくんむちゅこ好きになれるかな
20:54	みつきん	え
20:54	なり	うちのむすこ、、、
20:54	みつきん	もう好きかわいい
20:54	みつきん	かわいくね？
20:54	なり	え
20:54	なり	ほんと？
20:55	みつきん	うん
20:55	なり	ねえ聖人なの？
20:55	みつきん	そもそも子供好きだしね
20:55	なり	結構不安だた
20:55	みつきん	えーそうなん
20:55	なり	嬉しい
20:55	なり	今酒入ってるので泣きそう
20:55	みつきん	でもそうなるやん
20:55	なり	好きと好きがコラボはもうHEAVENじゃない？
20:55	みつきん	絶対愛せる自信あるわ
20:55	みつきん	？日本語で頼む
20:55	なり	なりもゆうくんのむちゅこ可愛いとは思うけど
20:56	なり	wwwすんません
20:56	なり	けどいらんわ
20:56	なり	なりも愛せるよ
20:56	みつきん	おもろw
20:56	なり	むこうがのーせんきゅーか
20:56	みつきん	酔ってんじゃん
20:56	なり	あい
20:56	みつきん	つれてくかもよ
20:56	みつきん	あいかわいい
20:56	なり	ぜんぜんうぇるかも
20:56	なり	うぇるかむwww
20:56	みつきん	おそっていいすか
20:57	なり	いいよお
20:57	みつきん	ウェーニバルになっちた
20:57	みつきん	いいの
20:57	なり	それはしってんのwww
20:57	みつきん	んーちょっとずつ？
20:57		メッセージの送信を取り消しました
20:57		みつきんがメッセージの送信を取り消しました
20:57	なり	こないだ出来たもんね
20:57	みつきん	わからんじゃん
20:57	なり	ねえ息子こわい
20:57	みつきん	え
20:57	なり	飛行機しながらさけんでる
20:58	みつきん	？
20:58	みつきん	まってむず
20:58	なり	とまっちゃった
20:59	なり	やばい想像したら幸せすぎて泣ける
20:59	なり	ゆうくんと息子達一緒にいたらやばい
21:00	みつきん	ふふふ
21:00	みつきん	いつも泣いてる
21:00	なり	泣き虫でした
21:00	みつきん	かわいいよ
21:00	みつきん	よしよし
21:01	なり	うう
21:01	なり	会えた時もうれしなきしちゃうかも
21:01	みつきん	え
21:01	みつきん	泣かせたやつやん
21:01	なり	[動画]
21:02	なり	取れた叫んでるやつ
21:02	なり	ぎゅーしてくれたらいいよ
21:02	みつきん	すごい叫んでる！！！
21:02	みつきん	ぎゅーしたら泣き止む？？
21:02	みつきん	ほんとに？？
21:03	なり	すごい叫んでる…
21:03	なり	たぶん
21:03	みつきん	たのしそう
21:03	なり	よけいなく
21:03	なり	ね
21:03	みつきん	ね
21:03	なり	我慢しよ
21:03	みつきん	でもぎゅーするしかないかも
21:03	なり	せっかくのメイクが…
21:03	みつきん	それはそれで
21:03	みつきん	えー
21:03	みつきん	イキリグラサンの出番やん
21:03	なり	ほんまや！！！
21:03	なり	マスクしないよね？
21:03	みつきん	な
21:03	みつきん	しない
21:04	なり	よかっ
21:04	なり	た
21:04	みつきん	マスクなし派
21:04	なり	なりしてなくてゆうくんしてたらやだなと思って
21:04	なり	帽子めっちゃ深く被るやろうけど
21:04	みつきん	えっ
21:04	みつきん	楽しそうな帽子買った
21:04	なり	楽しみなんだけど
21:04	みつきん	がはは
21:04	なり	きゃっぷ？
21:04	みつきん	えーないしょね
21:04	なり	内緒だた
21:05	みつきん	当日見てくれ〜
21:05	なり	たのしみ！！！
21:05	なり	髪型先見せちゃったもんねっ
21:05	みつきん	マジでTシャツどうしよ
21:05	みつきん	そそ
21:05	なり	なりはまじでみせないから
21:05	みつきん	さみしくたのしみにするわ
21:05	なり	謎感情
21:05	なり	NIKEめっちゃいいけどなあ
21:05	みつきん	初めての感情
21:05	みつきん	んー
21:06	なり	目だけの写真とかおくってあげるね当日まで
21:06	みつきん	うひ
21:06	みつきん	ならいっか
21:06	なり	目だけでいいんだw
21:06	みつきん	なんなら手とかでもいい
21:06	なり	まじ？
21:06	みつきん	中指の爪
21:06	みつきん	とか
21:06	なり	なんで中指の爪？
21:06	みつきん	集めてなり作る
21:06	なり	ふぁっきゅーしてるしゃしんとればいいの？
21:06	なり	なりつくるwww
21:07	なり	やば
21:07	みつきん	作るなりよ
21:07	なり	ちょっと
21:07	なり	おしっこ！！！
21:07	みつきん	ほ
21:07	みつきん	おしっこね！！！
21:07	なり	まってて！
21:07	みつきん	ねたらごめん
21:07	なり	え
21:07	みつきん	え
21:07	なり	じゃぁ我慢する
21:07	みつきん	えー
21:07	なり	もじもじ
21:07	みつきん	わ
21:07	みつきん	えち
21:07	なり	んえ
21:07	みつきん	絶対我慢してないでそょ
21:07	みつきん	そょ？
21:07	なり	その
21:08	なり	ょ
21:08	なり	してるよ
21:08	みつきん	まじ
21:08	なり	まじでもじもじなってる
21:08	みつきん	やば
21:08	なり	めちゃといれいきたい
21:08	みつきん	それやりたい
21:08	なり	いじめだ！
21:08	なり	いじわるだ！
21:08	みつきん	あーーーねむけきえてきたーーー
21:08	なり	あらあらら
21:08	みつきん	えー
21:08		メッセージの送信を取り消しました
21:09	なり	まってなんもない
21:09	みつきん	うんっ
21:09	みつきん	え
21:09	みつきん	なに
21:09	なり	酔ってるわ
21:09	みつきん	なになになに
21:09	なり	うっ
21:09	なり	ぼつ写真があってさ
21:09	みつきん	うん
21:09	なり	今酔った勢いでおくろうとしたけど
21:09	みつきん	え
21:09	なり	さすがにボツすぎるので
21:09	みつきん	たのしみえへへ
21:09	みつきん	すき
21:09	なり	ねええええだめ
21:09	みつきん	なーちゃんやさしい〜
21:09	なり	クリクラのボトルうつってるし
21:09	みつきん	おかずくれんの
21:09	なり	んああああああ
21:09	なり	おかずならん
21:10	なり	なえる
21:10	みつきん	そかあ
21:10	みつきん	送ってもらって判断するわ
21:10	なり	えっ
21:10	なり	萎えて欲しくない
21:10	みつきん	え
21:10	なり	なりで萎えられたらしょっく
21:10	みつきん	そうなん
21:10	みつきん	早く寝かせて
21:10	なり	じゃぁみせるか
21:10	なり	ちゃうわ
21:10	みつきん	え、俺もおしっこいきたくなってきた
21:10	みつきん	矛盾
21:10	なり	おしっこいっしょいく？
21:11	みつきん	えー
21:11	みつきん	いかん
21:11	みつきん	いっしょがまん
21:11	なり	ねえまじできれいじゃない
21:11	みつきん	ええ
21:11	なり	こう撮ったら靴わかりやすいかなとおもったの！！！
21:11	なり	マジで萎えるからよろ
21:11	みつきん	なるほどね
21:11	なり	おめ目汚ししつれいするわね
21:11	みつきん	寝かせてくれんの優しいなあ
21:11		メッセージの送信を取り消しました
21:11	みつきん	あらおじょうひん
21:11	みつきん	あこれやばいかも
21:12	なり	くりくらおもろ
21:12	なり	なえた！！！！
21:12	なり	よかた！！！！
21:12	みつきん	えw
